Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment
CUST1435,32,5,559.1471207722813,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1436,63,5,357.52483001669185,3,3,2,332,2.6666666666666665,Promising
CUST1437,32,3,305.5358661666823,4,2,2,422,2.6666666666666665,New Customers
CUST1438,63,6,733.8802517025825,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1439,124,4,535.3840719049289,1,2,3,123,2.0,About to Sleep
CUST1440,216,5,504.28690312583586,1,3,3,133,2.3333333333333335,At Risk
CUST1441,216,4,427.89841967111676,1,2,2,122,1.6666666666666667,About to Sleep
CUST1442,185,4,437.40193661124755,1,2,2,122,1.6666666666666667,About to Sleep
CUST1443,154,5,364.628320111629,1,3,2,132,2.0,At Risk
CUST1444,63,6,706.777721773343,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1445,63,4,449.64383896323864,3,2,3,323,2.6666666666666665,New Customers
CUST1446,1,7,855.6487082193314,5,5,5,555,5.0,Champions
CUST1447,63,3,326.0666999915409,3,2,2,322,2.3333333333333335,New Customers
CUST1448,1,8,904.0885494188897,5,5,5,555,5.0,Champions
CUST1449,63,3,283.3922923265221,3,2,1,321,2.0,New Customers
CUST1450,32,8,683.0241409676925,4,5,4,454,4.333333333333333,Champions
CUST1451,63,6,507.70287116400226,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1452,63,6,748.1809877587121,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1453,154,4,506.9832287576092,1,3,3,133,2.3333333333333335,At Risk
CUST1454,216,2,122.35460277239011,1,1,1,111,1.0,About to Sleep
CUST1455,32,5,632.9812427362372,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1456,32,5,549.3313764586906,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1457,1,5,795.3665424702856,5,3,5,535,4.333333333333333,Loyal Customers
CUST1458,32,4,383.4969581718768,4,3,2,432,3.0,Promising
CUST1459,32,7,835.4672884210629,4,5,5,455,4.666666666666667,Champions
CUST1460,1,8,952.4099697721961,5,5,5,555,5.0,Champions
CUST1461,63,7,677.5601064466643,3,5,4,354,4.0,Loyal Customers
CUST1462,1,8,548.7112072782672,5,5,3,553,4.333333333333333,Loyal Customers
CUST1463,32,12,1581.2290182684173,4,5,5,455,4.666666666666667,Champions
CUST1464,32,7,661.640668101204,4,5,4,454,4.333333333333333,Champions
CUST1465,1,10,1128.4850750538972,5,5,5,555,5.0,Champions
CUST1466,1,4,474.7644864298224,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1467,1,8,778.3761164642419,5,5,5,555,5.0,Champions
CUST1468,63,3,337.16137972416095,3,2,2,322,2.3333333333333335,New Customers
CUST1469,32,5,780.3746463472139,4,3,5,435,4.0,Loyal Customers
CUST1470,1,7,648.3453520146785,5,5,4,554,4.666666666666667,Champions
CUST1471,1,2,302.1713512640549,5,1,2,512,2.6666666666666665,New Customers
CUST1472,63,4,671.0269878336684,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1473,93,4,438.27370214668196,2,3,2,232,2.3333333333333335,At Risk
CUST1474,63,9,1172.1954918468196,3,5,5,355,4.333333333333333,Loyal Customers
CUST1475,124,7,768.0450358989724,1,5,4,154,3.3333333333333335,At Risk
CUST1476,63,7,908.8970940435838,3,5,5,355,4.333333333333333,Loyal Customers
CUST1477,63,4,483.4754886481454,3,3,3,333,3.0,Loyal Customers
CUST1478,63,3,304.2453338173717,3,2,2,322,2.3333333333333335,New Customers
CUST1479,63,6,571.080114296263,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1480,185,3,197.26600365442775,1,2,1,121,1.3333333333333333,About to Sleep
CUST1481,1,1,57.78986999104526,5,1,1,511,2.3333333333333335,New Customers
CUST1482,93,4,295.69653637503654,2,3,1,231,2.0,At Risk
CUST1483,93,6,530.7465392435187,2,4,3,243,3.0,At Risk
CUST1484,338,1,77.04077679764858,1,1,1,111,1.0,About to Sleep
CUST1485,366,2,113.8833709966974,1,1,1,111,1.0,About to Sleep
CUST1486,63,6,335.4695000156724,3,4,2,342,3.0,Promising
CUST1487,63,5,598.7422947357364,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1488,32,1,56.072335029820536,4,1,1,411,2.0,New Customers
CUST1489,63,2,204.22746082752406,3,1,1,311,1.6666666666666667,New Customers
CUST1490,63,6,775.6797943579154,3,4,5,345,4.0,Loyal Customers
CUST1491,32,7,977.8443816372956,4,5,5,455,4.666666666666667,Champions
CUST1492,124,2,104.33069857336872,1,1,1,111,1.0,About to Sleep
CUST1493,93,5,929.4367435797541,2,3,5,235,3.3333333333333335,At Risk
CUST1494,154,2,241.49275667339614,1,1,1,111,1.0,About to Sleep
CUST1495,93,5,412.2554287761688,2,3,2,232,2.3333333333333335,At Risk
CUST1496,246,3,267.7772416162224,1,2,1,121,1.3333333333333333,About to Sleep
CUST1497,124,4,411.32204306808524,1,3,2,132,2.0,At Risk
CUST1498,93,8,901.4979749931732,2,5,5,255,4.0,At Risk
CUST1499,63,3,296.41719482650194,3,2,2,322,2.3333333333333335,New Customers
CUST1500,63,5,640.7060130936637,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1501,32,9,1060.4425973901548,4,5,5,455,4.666666666666667,Champions
CUST1502,338,1,117.11122447145016,1,1,1,111,1.0,About to Sleep
CUST1503,154,2,123.67547701441448,1,1,1,111,1.0,About to Sleep
CUST1504,1,6,945.1565028330433,5,4,5,545,4.666666666666667,Champions
CUST1505,93,6,605.7942558790138,2,4,4,244,3.3333333333333335,At Risk
CUST1506,32,7,962.5797918807624,4,5,5,455,4.666666666666667,Champions
CUST1507,63,5,374.4244864765488,3,3,2,332,2.6666666666666665,Promising
CUST1508,32,3,384.07904155134537,4,2,2,422,2.6666666666666665,New Customers
CUST1509,32,5,603.6726266201249,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1510,216,2,375.22039992901716,1,1,2,112,1.3333333333333333,About to Sleep
CUST1511,32,6,346.52265858580773,4,4,2,442,3.3333333333333335,Promising
CUST1512,32,4,392.9343671606754,4,3,2,432,3.0,Promising
CUST1513,63,5,328.2751399818818,3,3,2,332,2.6666666666666665,Promising
CUST1514,63,7,593.8799568032458,3,5,4,354,4.0,Loyal Customers
CUST1515,32,6,862.2622985934618,4,4,5,445,4.333333333333333,Champions
CUST1516,32,6,837.645617150079,3,4,5,345,4.0,Loyal Customers
CUST1517,154,3,153.997175043492,1,2,1,121,1.3333333333333333,About to Sleep
CUST1518,1,9,884.1612959271334,5,5,5,555,5.0,Champions
CUST1519,93,4,401.6485787491762,2,3,2,232,2.3333333333333335,At Risk
CUST1520,32,5,606.3119869074591,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1521,124,6,448.71655570478964,1,4,3,143,2.6666666666666665,At Risk
CUST1522,32,5,859.2986820404631,3,3,5,335,3.6666666666666665,Loyal Customers
CUST1523,32,6,590.0384239519117,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1524,32,7,908.9081097415622,3,5,5,355,4.333333333333333,Loyal Customers
CUST1525,185,4,339.06459039721045,1,3,2,132,2.0,At Risk
CUST1526,32,5,605.0275052633672,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1527,1,5,603.1088067306947,5,3,4,534,4.0,Loyal Customers
CUST1528,93,6,562.8270142481413,2,4,3,243,3.0,At Risk
CUST1529,185,5,829.4538689442229,1,3,5,135,3.0,At Risk
CUST1530,32,7,661.5599131562792,3,5,4,354,4.0,Loyal Customers
CUST1531,154,5,715.6110728291153,1,3,4,134,2.6666666666666665,At Risk
CUST1532,32,5,243.47717997132588,3,3,1,331,2.3333333333333335,Promising
CUST1533,1,5,606.9146212581383,5,3,4,534,4.0,Loyal Customers
CUST1534,397,1,227.03247319079284,1,1,1,111,1.0,About to Sleep
CUST1535,63,9,1243.0487729945776,3,5,5,355,4.333333333333333,Loyal Customers
CUST1536,1,6,528.8522682992957,5,4,3,543,4.0,Loyal Customers
CUST1537,63,3,339.5810201483039,3,2,2,322,2.3333333333333335,New Customers
CUST1538,1,6,853.6356523991633,5,4,5,545,4.666666666666667,Champions
CUST1539,93,4,579.8259753706077,2,3,3,233,2.6666666666666665,At Risk
CUST1540,63,4,423.22522767690947,3,3,2,332,2.6666666666666665,Promising
CUST1541,93,8,862.9801461652638,2,5,5,255,4.0,At Risk
CUST1542,63,4,387.5239142341313,3,3,2,332,2.6666666666666665,Promising
CUST1543,32,6,446.5020702025375,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1544,63,5,628.2191871096468,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1545,32,2,212.99664751804403,3,1,1,311,1.6666666666666667,New Customers
CUST1546,1,3,254.18089733189078,5,2,1,521,2.6666666666666665,New Customers
CUST1547,63,7,1075.4511100206369,3,5,5,355,4.333333333333333,Loyal Customers
CUST1548,63,6,509.7618051301995,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1549,124,6,515.7209603026232,1,4,3,143,2.6666666666666665,At Risk
CUST1550,1,9,911.7148020722018,5,5,5,555,5.0,Champions
CUST1551,1,4,340.3048663177921,5,3,2,532,3.3333333333333335,Promising
CUST1552,32,7,1156.0009115991559,3,5,5,355,4.333333333333333,Loyal Customers
CUST1553,1,6,961.714766105991,5,4,5,545,4.666666666666667,Champions
CUST1554,63,7,639.6932764055867,3,5,4,354,4.0,Loyal Customers
CUST1555,32,3,626.2869698541508,3,2,4,324,3.0,New Customers
CUST1556,63,5,416.712568210398,3,3,2,332,2.6666666666666665,Promising
CUST1557,185,5,631.2554061171588,1,3,4,134,2.6666666666666665,At Risk
CUST1558,32,3,252.70242369988864,3,2,1,321,2.0,New Customers
CUST1559,154,2,256.6324561973918,1,1,1,111,1.0,About to Sleep
CUST1560,185,4,477.7726212962751,1,3,3,133,2.3333333333333335,At Risk
CUST1561,1,9,944.1672239696509,5,5,5,555,5.0,Champions
CUST1562,32,5,589.110445872883,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1563,277,4,566.6300858144601,1,3,3,133,2.3333333333333335,At Risk
CUST1564,63,6,408.1366242459649,3,4,2,342,3.0,Promising
CUST1565,63,5,590.0692180042279,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1566,1,6,424.17561863255537,5,4,2,542,3.6666666666666665,Promising
CUST1567,32,2,146.5500874141315,3,1,1,311,1.6666666666666667,New Customers
CUST1568,32,6,412.5587797851351,3,4,2,342,3.0,Promising
CUST1569,397,1,98.43707424886968,1,1,1,111,1.0,About to Sleep
CUST1570,32,1,144.81036040793094,3,1,1,311,1.6666666666666667,New Customers
CUST1571,32,8,637.2939780046511,3,5,4,354,4.0,Loyal Customers
CUST1572,154,6,597.1548665485926,1,4,4,144,3.0,At Risk
CUST1573,154,5,501.1792457818201,1,3,3,133,2.3333333333333335,At Risk
CUST1574,93,9,1162.7464578080783,2,5,5,255,4.0,At Risk
CUST1575,63,8,850.0129026452842,3,5,5,355,4.333333333333333,Loyal Customers
CUST1576,93,3,313.5931733687164,2,2,2,222,2.0,About to Sleep
CUST1577,32,4,454.50701383333444,3,3,3,333,3.0,Loyal Customers
CUST1578,1,8,1144.6682729446452,5,5,5,555,5.0,Champions
CUST1579,63,3,242.47191825296773,3,2,1,321,2.0,New Customers
CUST1580,1,10,892.4019132309567,5,5,5,555,5.0,Champions
CUST1581,93,3,735.4576929566979,2,2,4,224,2.6666666666666665,About to Sleep
CUST1582,63,10,988.5546059945079,3,5,5,355,4.333333333333333,Loyal Customers
CUST1583,63,4,514.4146152196422,3,3,3,333,3.0,Loyal Customers
CUST1584,1,4,243.48377996878335,5,3,1,531,3.0,Promising
CUST1585,1,5,366.4178599576784,5,3,2,532,3.3333333333333335,Promising
CUST1586,124,7,682.946893408028,1,5,4,154,3.3333333333333335,At Risk
CUST1587,1,6,580.000272951002,5,4,3,543,4.0,Loyal Customers
CUST1588,93,5,494.1452649096142,2,3,3,233,2.6666666666666665,At Risk
CUST1589,154,4,311.10040047509835,1,3,2,132,2.0,At Risk
CUST1590,63,6,666.5808141930984,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1591,32,8,704.3917061264547,3,5,4,354,4.0,Loyal Customers
CUST1592,32,6,725.0265623043869,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1593,185,3,238.75903193520926,1,2,1,121,1.3333333333333333,About to Sleep
CUST1594,124,3,479.84385970377724,1,2,3,123,2.0,About to Sleep
CUST1595,93,9,936.027653565793,2,5,5,255,4.0,At Risk
CUST1596,154,5,324.8220654986465,1,3,2,132,2.0,At Risk
CUST1597,32,9,1059.062907291996,3,5,5,355,4.333333333333333,Loyal Customers
CUST1598,154,8,944.1787317581332,1,5,5,155,3.6666666666666665,At Risk
CUST1599,1,6,791.5323834391771,5,4,5,545,4.666666666666667,Champions
CUST1600,93,4,271.5789276615318,2,3,1,231,2.0,At Risk
CUST1601,63,3,230.7811038621828,3,2,1,321,2.0,New Customers
CUST1602,1,3,272.8563333685577,5,2,1,521,2.6666666666666665,New Customers
CUST1603,124,3,517.1416300033294,1,2,3,123,2.0,About to Sleep
CUST1604,124,7,642.9290524096384,1,5,4,154,3.3333333333333335,At Risk
CUST1605,246,2,138.2520206702626,1,1,1,111,1.0,About to Sleep
CUST1606,32,7,733.384133744881,3,5,4,354,4.0,Loyal Customers
CUST1607,154,2,68.084680291817,1,1,1,111,1.0,About to Sleep
CUST1608,32,7,651.7811788776469,3,5,4,354,4.0,Loyal Customers
CUST1609,307,1,272.09406928368077,1,1,1,111,1.0,About to Sleep
CUST1610,1,6,410.7003904332497,5,4,2,542,3.6666666666666665,Promising
CUST1611,32,5,533.2484644434262,3,3,3,333,3.0,Loyal Customers
CUST1612,93,3,438.70730763075596,2,2,2,222,2.0,About to Sleep
CUST1613,32,3,461.3884948324071,3,2,3,323,2.6666666666666665,New Customers
CUST1614,1,3,208.066068793102,5,2,1,521,2.6666666666666665,New Customers
CUST1615,32,5,835.5074900837117,3,3,5,335,3.6666666666666665,Loyal Customers
CUST1616,32,3,153.72969926799146,3,2,1,321,2.0,New Customers
CUST1617,185,1,63.80954493767099,1,1,1,111,1.0,About to Sleep
CUST1618,307,3,650.8293769528627,1,2,4,124,2.3333333333333335,About to Sleep
CUST1619,154,1,134.2016823284684,1,1,1,111,1.0,About to Sleep
CUST1620,93,7,792.8434920003385,2,5,5,255,4.0,At Risk
CUST1621,93,3,471.1229127919551,2,2,3,223,2.3333333333333335,About to Sleep
CUST1622,154,3,325.50530835614063,1,2,2,122,1.6666666666666667,About to Sleep
CUST1623,32,6,676.7238098831141,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1624,185,1,66.81593798713416,1,1,1,111,1.0,About to Sleep
CUST1625,1,9,1053.3287131353723,5,5,5,555,5.0,Champions
CUST1626,32,8,880.9789191645291,3,5,5,355,4.333333333333333,Loyal Customers
CUST1627,185,3,216.15343715424416,1,2,1,121,1.3333333333333333,About to Sleep
CUST1628,32,6,844.7805557187601,3,4,5,345,4.0,Loyal Customers
CUST1629,32,5,517.6730722984423,3,3,3,333,3.0,Loyal Customers
CUST1630,154,8,804.1627996678922,1,5,5,155,3.6666666666666665,At Risk
CUST1631,63,8,704.4001471112682,3,5,4,354,4.0,Loyal Customers
CUST1632,277,4,293.4657174826202,1,3,1,131,1.6666666666666667,At Risk
CUST1633,32,5,705.7590994131737,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1634,63,7,1027.8928367137082,3,5,5,355,4.333333333333333,Loyal Customers
CUST1635,32,6,446.401618041643,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1636,1,8,931.467252962221,5,5,5,555,5.0,Champions
CUST1637,93,8,647.0573991426272,2,5,4,254,3.6666666666666665,At Risk
CUST1638,63,3,346.68776449111976,3,2,2,322,2.3333333333333335,New Customers
CUST1639,32,4,495.7715833581299,3,3,3,333,3.0,Loyal Customers
CUST1640,154,5,525.2926603834804,1,3,3,133,2.3333333333333335,At Risk
CUST1641,32,4,461.22056974602907,3,3,3,333,3.0,Loyal Customers
CUST1642,1,5,418.58517727679873,5,3,2,532,3.3333333333333335,Promising
CUST1643,154,6,757.1555137722415,1,4,4,144,3.0,At Risk
CUST1644,1,4,436.73129044938634,5,3,2,532,3.3333333333333335,Promising
CUST1645,32,5,338.73809441815104,3,3,2,332,2.6666666666666665,Promising
CUST1646,63,7,879.4612371064674,3,5,5,355,4.333333333333333,Loyal Customers
CUST1647,246,6,908.1719299327779,1,4,5,145,3.3333333333333335,At Risk
CUST1648,124,3,385.3619703528909,1,2,2,122,1.6666666666666667,About to Sleep
CUST1649,185,5,334.49842981203903,1,3,2,132,2.0,At Risk
CUST1650,124,6,774.3348381975586,1,4,5,145,3.3333333333333335,At Risk
CUST1651,1,1,16.857386540486495,5,1,1,511,2.3333333333333335,New Customers
CUST1652,32,5,890.516081014269,3,3,5,335,3.6666666666666665,Loyal Customers
CUST1653,63,4,467.12433130603614,3,3,3,333,3.0,Loyal Customers
CUST1654,1,7,967.8753029288634,5,5,5,555,5.0,Champions
CUST1655,32,7,566.8848899968312,3,5,3,353,3.6666666666666665,Loyal Customers
CUST1656,216,2,112.03244505653261,1,1,1,111,1.0,About to Sleep
CUST1657,246,3,239.5282030784672,1,2,1,121,1.3333333333333333,About to Sleep
CUST1658,32,5,507.93948261971303,3,3,3,333,3.0,Loyal Customers
CUST1659,63,3,390.54207274088276,3,2,2,322,2.3333333333333335,New Customers
CUST1660,93,3,339.5302663230973,2,2,2,222,2.0,About to Sleep
CUST1661,216,4,542.514112240139,1,3,3,133,2.3333333333333335,At Risk
CUST1662,63,9,917.2460613841728,3,5,5,355,4.333333333333333,Loyal Customers
CUST1663,216,2,345.5141504206149,1,1,2,112,1.3333333333333333,About to Sleep
CUST1664,246,3,241.77754852758713,1,2,1,121,1.3333333333333333,About to Sleep
CUST1665,32,4,222.0393810697081,3,3,1,331,2.3333333333333335,Promising
CUST1666,124,4,629.8022450626901,1,3,4,134,2.6666666666666665,At Risk
CUST1667,124,4,557.2042414567256,1,3,3,133,2.3333333333333335,At Risk
CUST1668,63,3,110.80128661419086,3,2,1,321,2.0,New Customers
CUST1669,63,8,823.3429846975844,3,5,5,355,4.333333333333333,Loyal Customers
CUST1670,32,4,500.71101682177704,3,3,3,333,3.0,Loyal Customers
CUST1671,185,1,45.63357680872003,1,1,1,111,1.0,About to Sleep
CUST1672,154,9,857.5662851288706,1,5,5,155,3.6666666666666665,At Risk
CUST1673,1,2,457.66980663572895,5,1,3,513,3.0,Potential Loyalists
CUST1674,154,7,568.0774514178879,1,5,3,153,3.0,At Risk
CUST1675,1,6,540.8239390791539,5,4,3,543,4.0,Loyal Customers
CUST1676,1,4,741.8971554861396,5,3,4,534,4.0,Loyal Customers
CUST1677,93,5,733.3826102575379,2,3,4,234,3.0,At Risk
CUST1678,32,5,460.2557511105917,3,3,3,333,3.0,Loyal Customers
CUST1679,124,8,503.15549737526925,1,5,3,153,3.0,At Risk
CUST1680,216,4,488.87513516903516,1,3,3,133,2.3333333333333335,At Risk
CUST1681,1,5,297.24442398719714,5,3,2,532,3.3333333333333335,Promising
CUST1682,32,10,1386.7383569750132,3,5,5,355,4.333333333333333,Loyal Customers
CUST1683,185,10,724.0445929995075,1,5,4,154,3.3333333333333335,At Risk
CUST1684,32,9,1043.467477933173,3,5,5,355,4.333333333333333,Loyal Customers
CUST1685,1,3,253.44947848627817,5,2,1,521,2.6666666666666665,New Customers
CUST1686,63,4,504.4641563302,3,3,3,333,3.0,Loyal Customers
CUST1687,32,7,770.0667138575417,3,5,4,354,4.0,Loyal Customers
CUST1688,32,11,1021.6653346888711,3,5,5,355,4.333333333333333,Loyal Customers
CUST1689,124,6,683.5602812734797,1,4,4,144,3.0,At Risk
CUST1690,63,8,787.5884731437213,3,5,5,355,4.333333333333333,Loyal Customers
CUST1691,124,3,505.4247460392398,1,2,3,123,2.0,About to Sleep
CUST1692,185,2,215.0875496776306,1,1,1,111,1.0,About to Sleep
CUST1693,32,6,571.3873039170446,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1694,63,10,1019.381752391129,3,5,5,355,4.333333333333333,Loyal Customers
CUST1695,93,1,68.26210758996018,2,1,1,211,1.3333333333333333,About to Sleep
CUST1696,63,6,539.1910770789736,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1697,63,6,576.5736041465832,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1698,185,2,145.45838264287238,1,1,1,111,1.0,About to Sleep
CUST1699,63,9,934.6800239348967,3,5,5,355,4.333333333333333,Loyal Customers
CUST1700,93,9,1083.664394054291,2,5,5,255,4.0,At Risk
CUST1701,93,6,778.8679113362988,2,4,5,245,3.6666666666666665,At Risk
CUST1702,93,5,519.0349394963673,2,3,3,233,2.6666666666666665,At Risk
CUST1703,63,5,395.0490922594334,3,3,2,332,2.6666666666666665,Promising
CUST1704,32,2,275.93934006604985,3,1,1,311,1.6666666666666667,New Customers
CUST1705,185,6,912.5066571896646,1,4,5,145,3.3333333333333335,At Risk
CUST1706,1,5,503.9961150406463,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1707,32,5,413.2837606685023,3,3,2,332,2.6666666666666665,Promising
CUST1708,1,3,304.58926315242223,5,2,2,522,3.0,New Customers
CUST1709,63,7,587.1614269276376,3,5,3,353,3.6666666666666665,Loyal Customers
CUST1710,1,5,378.6075428584674,5,3,2,532,3.3333333333333335,Promising
CUST1711,32,8,835.1809566231814,3,5,5,355,4.333333333333333,Loyal Customers
CUST1712,93,5,702.1346051051785,2,3,4,234,3.0,At Risk
CUST1713,154,6,489.01897028170083,1,4,3,143,2.6666666666666665,At Risk
CUST1714,277,2,306.6939399368899,1,1,2,112,1.3333333333333333,About to Sleep
CUST1715,32,7,759.0639775864639,3,5,4,354,4.0,Loyal Customers
CUST1716,63,6,396.29025499947977,3,4,2,342,3.0,Promising
CUST1717,1,11,1491.505450331259,5,5,5,555,5.0,Champions
CUST1718,32,5,531.0283547611651,3,3,3,333,3.0,Loyal Customers
CUST1719,124,2,176.77866740742328,1,1,1,111,1.0,About to Sleep
CUST1720,1,7,518.2397267785491,5,5,3,553,4.333333333333333,Loyal Customers
CUST1721,32,2,208.79130967642521,3,1,1,311,1.6666666666666667,New Customers
CUST1722,154,3,263.7375672715718,1,2,1,121,1.3333333333333333,About to Sleep
CUST1723,1,8,564.1584335860146,5,5,3,553,4.333333333333333,Loyal Customers
CUST1724,32,6,487.0441485053854,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1725,1,7,539.683956009397,5,5,3,553,4.333333333333333,Loyal Customers
CUST1726,63,5,517.5469656334242,3,3,3,333,3.0,Loyal Customers
CUST1727,32,2,97.71391584934915,3,1,1,311,1.6666666666666667,New Customers
CUST1728,32,8,700.422844531291,3,5,4,354,4.0,Loyal Customers
CUST1729,338,1,126.73712040898008,1,1,1,111,1.0,About to Sleep
CUST1730,397,1,141.31152673782802,1,1,1,111,1.0,About to Sleep
CUST1731,32,3,280.96835108148684,3,2,1,321,2.0,New Customers
CUST1732,32,6,665.7225527496088,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1733,63,3,337.36945352687894,3,2,2,322,2.3333333333333335,New Customers
CUST1734,246,3,369.268359784482,1,2,2,122,1.6666666666666667,About to Sleep
CUST1735,63,3,396.7662318113887,3,2,2,322,2.3333333333333335,New Customers
CUST1736,1,6,498.30704485174664,5,4,3,543,4.0,Loyal Customers
CUST1737,32,4,339.855784119214,3,3,2,332,2.6666666666666665,Promising
CUST1738,307,1,66.39374717060099,1,1,1,111,1.0,About to Sleep
CUST1739,1,4,674.7154434196062,5,3,4,534,4.0,Loyal Customers
CUST1740,1,2,225.96927199787947,5,1,1,511,2.3333333333333335,New Customers
CUST1741,307,1,178.47808538070572,1,1,1,111,1.0,About to Sleep
CUST1742,63,3,393.91072994628564,3,2,2,322,2.3333333333333335,New Customers
CUST1743,154,2,123.80050327948706,1,1,1,111,1.0,About to Sleep
CUST1744,32,7,657.722408540215,3,5,4,354,4.0,Loyal Customers
CUST1745,1,6,504.4193378853931,5,4,3,543,4.0,Loyal Customers
CUST1746,32,5,768.087564197621,3,3,4,334,3.3333333333333335,Loyal Customers
CUST1747,185,2,74.76121541417248,1,1,1,111,1.0,About to Sleep
CUST1748,1,4,252.8656497197744,5,3,1,531,3.0,Promising
CUST1749,124,5,456.9943092693484,1,3,3,133,2.3333333333333335,At Risk
CUST1750,32,10,1026.7188109603112,3,5,5,355,4.333333333333333,Loyal Customers
CUST1751,93,6,801.5624442838697,2,4,5,245,3.6666666666666665,At Risk
CUST1752,1,8,803.6800616194372,5,5,5,555,5.0,Champions
CUST1753,185,3,207.6728662820924,1,2,1,121,1.3333333333333333,About to Sleep
CUST1754,63,4,528.4443487745824,2,3,3,233,2.6666666666666665,At Risk
CUST1755,32,7,690.7598892039078,3,5,4,354,4.0,Loyal Customers
CUST1756,32,3,278.9668714849703,3,2,1,321,2.0,New Customers
CUST1757,124,4,370.99345345682997,1,3,2,132,2.0,At Risk
CUST1758,1,10,1040.5905790492923,4,5,5,455,4.666666666666667,Champions
CUST1759,1,5,478.8567404328406,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1760,32,9,901.2131997657206,3,5,5,355,4.333333333333333,Loyal Customers
CUST1761,93,4,440.51296975030414,2,3,3,233,2.6666666666666665,At Risk
CUST1762,32,5,468.92541592955274,3,3,3,333,3.0,Loyal Customers
CUST1763,32,6,474.16077199820114,3,4,3,343,3.3333333333333335,Loyal Customers
CUST1764,1,5,661.0818860597518,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1765,93,5,744.9267336588507,2,3,4,234,3.0,At Risk
CUST1766,246,1,234.3997366076705,1,1,1,111,1.0,About to Sleep
CUST1767,63,5,516.1224922224064,2,3,3,233,2.6666666666666665,At Risk
CUST1768,63,3,260.7766600313224,2,2,1,221,1.6666666666666667,About to Sleep
CUST1769,154,5,547.4270545100389,1,3,3,133,2.3333333333333335,At Risk
CUST1770,1,3,482.3571510647004,4,2,3,423,3.0,Potential Loyalists
CUST1771,124,3,263.9659550614674,1,2,1,121,1.3333333333333333,About to Sleep
CUST1772,32,5,1140.6895603622293,3,3,5,335,3.6666666666666665,Loyal Customers
CUST1773,32,9,797.4497787708757,3,5,5,355,4.333333333333333,Loyal Customers
CUST1774,63,4,343.67394778282187,2,3,2,232,2.3333333333333335,At Risk
CUST1775,93,6,571.9368896197934,2,4,3,243,3.0,At Risk
CUST1776,63,4,439.6326535790474,2,3,3,233,2.6666666666666665,At Risk
CUST1777,93,6,697.5449269902091,2,4,4,244,3.3333333333333335,At Risk
CUST1778,1,4,428.26722971462675,4,3,2,432,3.0,Promising
CUST1779,63,4,447.11053345856726,2,3,3,233,2.6666666666666665,At Risk
CUST1780,32,2,443.633419425695,3,1,3,313,2.3333333333333335,New Customers
CUST1781,154,4,709.8427122539688,1,3,4,134,2.6666666666666665,At Risk
CUST1782,1,10,1042.7191423078566,4,5,5,455,4.666666666666667,Champions
CUST1783,32,4,494.5267484432307,3,3,3,333,3.0,Loyal Customers
CUST1784,185,5,313.90915801371784,1,3,2,132,2.0,At Risk
CUST1785,63,4,384.0749426615247,2,3,2,232,2.3333333333333335,At Risk
CUST1786,1,4,298.5135402807584,4,3,2,432,3.0,Promising
CUST1787,32,3,300.18112166774915,3,2,2,322,2.3333333333333335,New Customers
CUST1788,185,5,399.54192912112427,1,3,2,132,2.0,At Risk
CUST1789,1,4,680.8338664743967,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1790,1,3,165.09729614999998,4,2,1,421,2.3333333333333335,New Customers
CUST1791,124,3,403.50634308371286,1,2,2,122,1.6666666666666667,About to Sleep
